"","CO_ANO","CO_MES","CO_NCM","CO_UNID","CO_PAIS","SG_UF_NCM","CO_VIA","CO_URF","QT_ESTAT","KG_LIQUIDO","VL_FOB"
"425",2018,11,85365090,11,403,"SP",4,817600,25,3,795
"426",2018,8,85122011,11,521,"SP",0,817800,28,23,787
"427",2018,4,12019000,21,160,"MT",1,817800,146202314,715583542,284391568
"428",2018,12,90299010,10,158,"SP",1,817800,4,4,525
"429",2018,12,85122023,11,63,"SP",7,1010851,9772,6925,422453
"430",2018,7,85364100,11,791,"SP",4,817600,7644,115,10319
"431",2018,8,85177029,11,275,"SP",4,817600,201,152,88529
"432",2018,10,73181500,10,97,"SC",6,147600,1073,1073,2919
"433",2018,10,84829910,10,196,"SP",4,817600,0,0,39
"434",2018,9,7141000,10,476,"ES",9,727600,20,20,9
"435",2018,7,84213990,11,169,"SP",4,817700,1699,3366,68893
"436",2018,10,82029990,10,586,"SP",7,147800,1,1,34
"437",2018,10,85413029,11,756,"SC",1,927800,3,0,80
"438",2018,11,2023000,10,160,"SP",0,817800,5091319,5091319,22879471
"439",2018,2,54023390,10,493,"PR",4,817600,9,9,1321
"440",2018,2,29333999,10,573,"SP",1,817800,16000,16000,349280
"441",2018,2,2023000,10,63,"TO",7,1017503,67532,67532,141418
"442",2018,3,94069020,10,586,"RS",7,917500,168196,168196,244227
"443",2018,7,2062990,10,351,"MT",1,817800,194107,194107,634094
"444",2018,9,21050010,10,580,"ES",9,727600,196,196,419
"445",2018,7,94039090,10,845,"RS",7,1010252,199,199,1492
"446",2018,6,82024000,10,365,"PR",1,917800,17811,18772,159905
"447",2018,8,40169300,10,586,"SC",4,817600,0,0,219
"448",2018,12,20011000,10,434,"SP",0,817800,62,57,198
"449",2018,12,72269200,10,160,"SP",1,817800,19130,19130,26149
"450",2018,11,26020010,10,160,"SP",1,217800,1040000,1040000,176800
"451",2018,5,60041032,10,249,"SP",4,817700,985,983,21981
"452",2018,8,84149020,10,158,"SP",4,817600,6,6,144
"453",2018,8,85322410,11,160,"AM",4,227700,4e+05,5,340
"454",2018,8,73181500,10,586,"PR",7,917500,15371,6520,14794
"455",2018,8,84219910,10,741,"SP",0,817800,14,14,3048
"456",2018,9,73182900,10,158,"SP",0,817800,38,38,1463
"457",2018,11,84069090,10,477,"SP",1,817800,777,827,9536
"458",2018,10,84778090,11,169,"RS",4,817600,24,114,7152
"459",2018,11,84842000,10,589,"SP",4,817700,103,103,3530
"460",2018,8,90213980,10,196,"RJ",4,717700,80,80,26358
"461",2018,11,40169300,10,249,"SP",1,817800,4589,1226,83646
"462",2018,8,84136011,11,23,"SC",4,817600,616,691,28349
"463",2018,2,84509010,10,687,"MG",4,817700,42,42,160
"464",2018,8,40169990,10,63,"SP",7,1017500,135696,45601,347166
"465",2018,7,31042010,10,845,"RS",7,1010252,840,840,11787
"466",2018,8,90258000,11,63,"PE",1,417902,17500,86,3159
"467",2018,3,84249090,10,493,"SP",1,817800,3634,3634,46740
"468",2018,1,73269090,10,589,"SP",4,817600,76,80,1205
"469",2018,2,40169300,10,589,"PR",4,817600,15,1,328
"470",2018,2,73182100,10,69,"SP",4,817600,1,1,10
"471",2018,12,85489090,10,580,"SP",1,817800,13200,13200,33144
"472",2018,8,84099949,11,63,"SP",7,1017503,3591,11086,88430
"473",2018,10,84833029,11,586,"SP",7,917500,39895,5809,123644
"474",2018,9,90189010,11,455,"SP",4,817600,250,968,40250
"475",2018,10,85122011,11,317,"SP",0,817800,91,99,4183
"476",2018,5,94036000,11,586,"SP",9,917500,4,4,60
"477",2018,7,84213100,11,589,"SP",4,817700,97,85,3982
"478",2018,11,7051100,10,359,"RS",0,1017700,5,5,9
"479",2018,8,73181500,10,63,"SP",7,1017500,557948,40848,156222
"480",2018,8,73181600,10,361,"RS",4,817600,85,85,4400
"481",2018,7,2032900,10,63,"RS",7,1017500,91987,91987,213990
"482",2018,11,41079910,15,589,"RS",4,1017801,24,22,787
"483",2018,2,32012000,10,240,"RS",1,1017700,60000,60000,102494
"484",2018,5,40169990,10,160,"SP",4,817600,68,64,1414
"485",2018,5,73209000,10,345,"SP",1,817800,2,2,42
"486",2018,8,94036000,11,249,"RS",1,1017700,14018,351532,720365
"487",2018,5,39173900,10,158,"SP",7,1017500,1100,1100,15132
"488",2018,6,70091000,10,63,"PR",7,1017503,396,396,21378
"489",2018,6,84186910,11,586,"SC",7,917500,2,6,114
"490",2018,4,85115010,11,628,"SP",1,817800,7,53,922
"491",2018,1,73182400,10,23,"SP",1,817800,0,0,25
"492",2018,1,34012010,10,586,"RJ",7,147800,19,19,354
"493",2018,1,73181500,10,573,"SP",1,817800,329,329,1894
"494",2018,1,84829910,10,361,"SP",1,817800,2,2,23
"495",2018,7,48183000,10,647,"ND",4,817600,12,12,120
"496",2018,6,90178010,11,586,"ND",7,917500,1560,231,1717
"497",2018,1,84213990,11,63,"SP",7,1017503,12368,5698,102546
"498",2018,1,84219999,10,169,"SP",1,817800,7345,7345,66681
"499",2018,2,2071400,10,47,"SC",1,927800,297654,297654,394064
"500",2018,6,87082999,11,63,"SP",4,817600,36951,623,16764
"501",2018,6,84835090,11,169,"PR",4,917900,1,0,29
"502",2018,2,87089990,10,158,"MG",7,1017500,29656,29656,53845
"503",2018,10,76061290,10,169,"SP",1,817800,522591,522591,1086508
"504",2018,9,85113020,11,756,"SP",1,817800,10,3,298
"505",2018,10,9011110,21,431,"MG",1,717600,1114,1113600,1923051
"506",2018,10,40103300,10,586,"SP",7,917500,507,537,14229
"507",2018,6,73181500,10,586,"SP",9,917500,533,533,1645
"508",2018,7,90181990,11,169,"SP",4,817600,203,3,1022
"509",2018,9,39191090,10,199,"SC",4,817700,50,137,2581
"510",2018,12,44123900,16,386,"MT",1,927700,123,81750,47358
"511",2018,12,84833090,11,158,"SP",1,817800,191,73,3852
"512",2018,10,56039420,10,63,"RS",7,1017503,241,241,972
"513",2018,8,34021300,10,756,"SP",1,817800,151300,151300,309305
"514",2018,10,39199090,10,858,"SP",1,817800,10,12,2531
"515",2018,11,17011400,21,160,"SP",1,817800,61974,61972861,18787655
"516",2018,12,64041900,13,53,"BA",1,1017700,1080,273,11763
"517",2018,8,73269090,10,199,"SC",1,817800,7,7,1708
"518",2018,6,83100000,10,160,"SP",4,817700,0,0,8
"519",2018,6,85129000,10,63,"RS",7,1017500,63,63,736
"520",2018,3,63022100,10,845,"SC",7,1017900,3303,3303,36940
"521",2018,4,39173900,10,756,"SP",4,817600,4,4,332
"522",2018,5,84213100,11,756,"SP",4,817600,18,72,972
"523",2018,8,90292010,11,850,"SP",1,817800,10,10,1702
"524",2018,5,84219999,10,199,"SP",4,817600,88,88,1035
"525",2018,1,84249090,10,63,"PR",4,817700,1021,1021,5102
"526",2018,12,87084090,11,586,"SP",9,917500,34,16,1288
"527",2018,8,20098990,10,249,"CE",1,817800,7128,7128,149688
"528",2018,4,69072300,15,845,"SC",7,1017701,6007,88031,39222
"529",2018,11,39173900,10,63,"PR",4,817600,110,2,39
"530",2018,1,38249939,10,63,"SP",1,817800,73227,73227,253101
"531",2018,1,90262090,11,63,"ND",4,717700,5,75,11869
"532",2018,9,39241000,10,158,"PR",7,1017500,9904,9904,37208
"533",2018,11,73083000,10,586,"SP",7,147800,7278,7278,29807
"534",2018,8,29094411,10,576,"SP",1,817800,30400,30400,45205
"535",2018,3,23091000,10,845,"RS",7,1017900,327514,327514,252987
"536",2018,9,5100090,10,351,"SP",4,817600,44,44,2073042
"537",2018,10,84213990,11,169,"SP",0,817800,340,35,6859
"538",2018,10,61044300,11,845,"SC",7,1010252,2,1,24
"539",2018,11,33049990,10,169,"SP",4,817700,72,70,3039
"540",2018,11,82083000,10,586,"SP",7,917500,1,1,1085
"541",2018,10,48183000,10,23,"SC",0,927700,15,36,7
"542",2018,10,73269090,10,756,"SP",0,817800,4705,4440,50797
"543",2018,3,73182200,10,161,"SP",1,817800,34,34,221
"544",2018,3,84831090,11,63,"SP",4,817700,21,65,1972
"545",2018,3,87082993,11,756,"SP",4,817600,4,84,422
"546",2018,11,87087090,11,589,"PR",1,917800,2,1,8
"547",2018,11,90279099,10,23,"SP",4,817700,19,19,44211
"548",2018,10,68101100,10,845,"SC",7,1017701,53084,53084,5669
"549",2018,10,44123900,16,647,"PR",1,927800,1223154,625086,342896
"550",2018,9,84818093,11,158,"RS",4,817700,2,1,57
"551",2018,12,84123110,11,97,"SC",7,147600,6,29,3580
"552",2018,6,2032900,10,351,"PR",0,917800,687665,687665,1305681
"553",2018,7,84369100,10,586,"SC",7,917500,398,2935,15805
"554",2018,7,83016000,10,158,"SP",7,1017500,6,9,347
"555",2018,7,73170090,10,63,"SP",7,1017503,0,0,26
"556",2018,1,82089000,10,239,"RS",1,817800,28,28,1200
"557",2018,2,90318099,11,493,"RE",4,817600,6,0,3022
"558",2018,2,40169990,10,756,"SP",4,817600,226,226,5277
"559",2018,2,73262000,10,375,"SP",4,817600,133,133,2729
"560",2018,8,52084900,10,493,"MG",4,717700,103,103,1648
"561",2018,8,73202010,10,63,"SP",7,1010851,4,1,9
"562",2018,12,85122021,11,158,"SP",7,1017500,298,65,3694
"563",2018,9,41041114,15,386,"PR",1,917800,213058,1000102,1149062
"564",2018,9,87089300,11,275,"SP",4,817700,12616,189,7132
"565",2018,12,12019000,21,160,"BA",1,517800,300441,300441639,117383412
"566",2018,2,84248229,11,63,"PE",1,417902,1224,27811,103746
"567",2018,7,87082999,11,386,"MG",4,617700,13,3,38
"568",2018,5,39079999,10,169,"SP",1,817800,68887,68887,220680
"569",2018,11,73181600,10,341,"SP",1,817800,55,55,303
"570",2018,8,70191210,10,586,"PR",7,917500,103,103,4557
"571",2018,8,73063000,10,63,"MG",7,1017500,17568,16440,49005
"572",2018,12,87085099,10,589,"SP",4,817600,57,57,1539
"573",2018,4,96081000,11,845,"AM",1,417902,98000,583,10604
"574",2018,4,85129000,10,169,"SP",4,817700,13,13,662
"575",2018,2,48115929,10,169,"SP",1,817800,109,109,447
"576",2018,12,39174090,10,586,"SC",9,917500,184,184,780
"577",2018,11,90262010,11,177,"SP",4,817600,1,13,192
"578",2018,2,28352990,10,249,"SP",4,817600,250,250,4649
"579",2018,2,73072300,10,63,"SP",4,817700,5,5,2330
"580",2018,2,32082020,10,589,"SP",1,817800,29857,29857,141622
"581",2018,6,84715010,11,249,"SP",4,817600,37,479,62734
"582",2018,4,11042300,10,249,"PR",1,927800,1800,1800,1894
"583",2018,4,84834090,11,586,"RS",7,917500,691,671,20470
"584",2018,4,84212990,11,87,"SP",4,817600,668,599,17783
"585",2018,12,84248990,11,580,"RS",1,817800,384,137,1116
"586",2018,9,84841000,10,776,"SP",0,817800,0,0,50
"587",2018,12,16024900,10,467,"SP",0,817800,105,84,292
"588",2018,9,83012000,10,239,"SP",0,817800,7,7,840
"589",2018,4,39189000,10,586,"PR",7,917500,300,300,1230
"590",2018,11,68151090,10,158,"SP",4,817700,0,0,50
"591",2018,1,17011400,21,455,"MG",1,817800,28907,28906930,9471235
"592",2018,1,2071400,10,351,"PR",1,917800,6962052,6962052,11125226
"593",2018,3,84099999,10,245,"SP",4,817600,342,342,1657
"594",2018,9,39191010,10,845,"SP",7,1017701,2996,2996,27830
"595",2018,10,44129900,16,628,"PR",1,917800,611,317478,183862
"596",2018,12,2032900,10,163,"PA",0,210200,317,120,2899
"597",2018,1,64039190,13,628,"SC",4,817600,1,1,73
"598",2018,9,73181500,10,628,"RS",4,817600,1,1,8
"599",2018,11,7089000,10,163,"MA",0,320151,25,56,63
"600",2018,1,18040000,21,63,"BA",1,517800,60,60000,311564
"601",2018,3,69120000,10,845,"SC",7,1017701,3195,3195,7183
"602",2018,4,40111000,11,399,"RJ",4,817600,8,78,1629
"603",2018,8,24031900,10,63,"RS",7,1017500,414225,414225,2029713
"604",2018,5,84833090,11,63,"SP",1,817800,26,3,199
"605",2018,5,12019000,21,827,"MT",1,217800,112756,112755100,46299301
"606",2018,5,12024200,10,548,"SP",1,817800,24000,24000,29839
"607",2018,8,84831090,11,249,"SP",4,817600,32,305,13787
"608",2018,5,61081900,11,195,"ND",1,817800,139,17,1014
"609",2018,2,84811000,11,160,"PR",4,817600,10080,264,50213
"610",2018,5,39269090,10,365,"RE",1,817800,0,0,12
"611",2018,6,84839000,10,249,"SP",1,817800,266611,266611,1492897
"612",2018,6,84191100,11,586,"PR",7,917500,19,202,1119
"613",2018,7,95030010,10,586,"SP",9,917500,250,250,1727
"614",2018,5,19021100,10,845,"RS",7,1017900,5760,5760,4493
"615",2018,10,90292010,11,493,"SP",1,817800,20,11,2024
"616",2018,6,41079210,15,573,"RS",1,1017700,5501,5456,59735
"617",2018,4,85369090,11,493,"SP",4,817700,631104,1041,29082
"618",2018,9,32021000,10,858,"RS",1,927502,16800,16800,16800
"619",2018,4,73182400,10,521,"RS",4,817700,0,0,7
"620",2018,11,84082020,11,63,"SC",7,1017500,5,433,15000
"621",2018,9,90262010,11,169,"SP",4,817700,37,22,1696
"622",2018,10,87082993,11,845,"SP",7,1017701,466,325,5910
"623",2018,8,56075090,10,586,"SP",7,917500,79147,10238,76166
"624",2018,12,44151000,11,249,"SP",1,817800,132,70,7492
"625",2018,12,84339090,10,586,"SC",7,917500,1932,1932,8930
"626",2018,6,39269090,10,586,"ND",7,917500,525,525,21115
"627",2018,3,97030000,11,87,"ND",4,817600,9,16,36300
"628",2018,3,61044200,11,301,"RJ",4,717700,15,3,598
"629",2018,4,32029021,10,63,"RS",7,1017500,27600,27600,29808
"630",2018,5,61159600,13,249,"SP",4,817600,75000,1439,18000
"631",2018,6,40094100,10,249,"ND",1,817800,13,13,254
"632",2018,8,87089490,10,158,"SP",7,1017500,391,390,11294
"633",2018,9,44182000,10,586,"SC",7,917500,11620,11620,18296
"634",2018,2,85043119,11,169,"MG",1,817800,11,443,6462
"635",2018,6,90200090,10,249,"MG",4,817700,2,1,860
"636",2018,8,25199090,10,628,"BA",1,517800,200400,200400,39333
"637",2018,8,20098990,10,275,"PE",1,317900,10120,10120,188269
"638",2018,9,21069030,10,249,"SP",4,817600,3214,3214,50274
"639",2018,11,87085099,10,337,"SP",4,817600,6176,48,1186
"640",2018,11,48119090,10,158,"SP",7,1017500,54079,54079,192682
"641",2018,12,90292010,11,63,"SP",7,1017500,37,38,5226
"642",2018,4,90328982,11,521,"RS",4,1017801,321,101,11096
"643",2018,1,84623990,11,586,"SP",7,917500,45,623,2297
"644",2018,1,9011110,21,190,"MG",1,817800,357293,1633230,4411340
"645",2018,11,39269090,10,87,"PR",4,717700,0,0,4
"646",2018,11,40082900,10,196,"SP",4,817600,0,0,4
"647",2018,11,73181500,10,361,"SP",4,817600,1076,962,5951
"648",2018,4,85365090,11,361,"SP",4,817600,255,92,1458
"649",2018,11,87019510,11,97,"SP",7,147600,1,7000,24727
"650",2018,11,94016100,11,586,"RS",7,917500,578,7378,47986
"651",2018,12,44092900,16,542,"AC",1,227600,24,27000,35178
"652",2018,11,84295199,11,493,"MG",1,817800,1,9910,58575
"653",2018,5,76071110,10,586,"MG",7,147800,698,698,4384
"654",2018,4,64029190,13,589,"RS",4,817700,7965,4779,128638
"655",2018,5,87089412,11,158,"SP",4,817600,6,10,383
"656",2018,1,84289090,11,63,"SP",7,1017500,1,15681,109205
"657",2018,4,85044029,11,249,"SC",1,927800,12,0,75
"658",2018,9,84629119,11,589,"SP",4,817700,10,116,1890
"659",2018,3,85043111,11,169,"SP",4,817600,164,2089,31459
"660",2018,4,12019000,21,160,"MS",1,917800,10036896,245231507,100738979
"661",2018,8,62046200,11,586,"SC",7,917500,5983,1612,84893
"662",2018,7,85423190,11,249,"SP",4,817600,3,6,11593
"663",2018,8,2071400,10,399,"MS",1,917800,425856,425856,741380
"664",2018,3,26020090,10,361,"PA",1,217800,920213,920213,225452
"665",2018,3,17049020,10,586,"RS",7,917500,309536,309536,527850
"666",2018,3,87089100,11,741,"RE",1,817800,5,17,1773
"667",2018,3,73121010,10,63,"MG",1,817800,241655,241655,527540
"668",2018,11,39079999,10,589,"SP",1,817800,61030,61030,174865
"669",2018,3,34021300,10,493,"SP",1,817800,1430,1430,8641
"670",2018,3,29224220,10,317,"SP",1,817800,380979,380979,453802
"671",2018,4,73269090,10,345,"RS",1,1017700,0,0,3
"672",2018,10,73202090,10,63,"SP",4,817600,7,8,129
"673",2018,11,94019090,10,196,"SP",4,817600,57,31,9573
"674",2018,8,72149910,10,493,"RJ",4,717700,2,2,1
"675",2018,1,85369090,11,493,"ND",4,817600,60038,133,4785
"676",2018,4,94039090,10,127,"CE",1,817800,12,12,137
"677",2018,4,73181600,10,69,"SP",4,817700,64,63,1168
"678",2018,7,97019000,10,232,"PR",4,817600,20,0,151
"679",2018,11,84828000,11,249,"SP",1,817800,608,298,11080
"680",2018,4,59119000,10,97,"RS",7,147600,0,0,8
"681",2018,3,84136011,11,97,"ND",7,147600,5,40,2015
"682",2018,9,73181600,10,249,"SP",4,817600,145,101,3091
"683",2018,7,84339090,10,63,"MG",7,1017500,21,21,222
"684",2018,7,39173290,10,586,"SP",4,817600,16,16,609
"685",2018,2,84099915,11,169,"ND",4,817700,10,13,803
"686",2018,5,23080000,10,87,"SP",1,817800,70200,70200,50895
"687",2018,5,87082919,11,249,"PR",4,817600,3,0,8
"688",2018,8,73182900,10,160,"SP",4,817700,14,14,85
"689",2018,1,87162000,11,199,"SC",1,927800,6,7435,30900
"690",2018,4,84681000,11,589,"SP",4,817600,65,12,2536
"691",2018,7,84133090,11,199,"SP",4,817600,3,9,1568
"692",2018,11,82159910,10,63,"RS",7,1017503,25819,25819,244063
"693",2018,1,84771021,11,63,"RS",7,1017500,1,5550,92700
"694",2018,8,33061000,10,69,"SP",1,817800,35629,35629,184311
"695",2018,8,40114000,11,23,"RS",1,1017700,19148,99456,484584
"696",2018,2,84133010,11,845,"SP",7,1017701,146,37,1663
"697",2018,7,40091100,10,586,"SP",7,917500,61,60,1933
"698",2018,1,35069110,10,521,"BA",1,517800,2157,2157,6078
"699",2018,1,84821090,11,23,"ND",1,1017700,5,199,7010
"700",2018,2,84818021,11,249,"ND",4,817600,3,12,332533
"701",2018,11,90321090,11,493,"SP",0,817800,3,0,52
"702",2018,10,22030000,17,434,"ES",0,727600,624,362,464
"703",2018,3,32082020,10,845,"SP",7,1017701,3528,3528,15293
"704",2018,9,73182200,10,249,"PR",0,817800,1,1,2
"705",2018,6,48025793,10,249,"BA",1,817800,508743,508743,452173
"706",2018,4,85411092,11,249,"ND",4,817600,2,0,11
"707",2018,4,90319090,10,63,"SP",4,817700,1,1,793
"708",2018,1,84339090,10,580,"RS",1,817800,181,181,1981
"709",2018,7,84831019,11,586,"SP",7,917500,19,203,1983
"710",2018,12,84681000,11,493,"SP",4,817600,3,34,100
"711",2018,8,16025000,10,285,"RS",1,1017700,100964,100964,193896
"712",2018,1,39172300,10,845,"SP",7,1017701,65,65,247
"713",2018,6,42022210,11,607,"SP",4,817700,33,2,285
"714",2018,6,84818099,11,586,"RJ",7,917500,2,7,206
"715",2018,4,90303990,11,251,"ND",4,817600,4,1,12437
"716",2018,3,49119100,10,169,"SP",4,817700,21268,21268,164391
"717",2018,4,84818092,11,845,"SP",7,1017701,32,14,648
"718",2018,4,84871000,11,97,"RO",9,250151,250,58,439
"719",2018,12,7039090,10,434,"SC",0,927700,28,28,119
"720",2018,1,62063000,11,845,"SC",7,1017701,358,109,4275
"721",2018,1,85366100,11,586,"ND",7,917500,2,0,31
"722",2018,7,83017000,10,756,"RS",4,817600,0,0,27
"723",2018,10,73110000,10,87,"PR",0,917800,47,47,291
"724",2018,8,84811000,11,169,"SP",0,817800,136,15,3045
"725",2018,1,87089990,10,493,"SP",1,817800,37442,37442,456014
"726",2018,1,25151210,16,386,"ES",1,727600,152,554960,191690
"727",2018,1,72193300,10,63,"MG",7,1017500,242403,242403,414722
"728",2018,1,85030090,10,249,"SP",1,817800,181585,181585,1297951
"729",2018,6,84842000,10,770,"SP",1,1017700,4,4,155
"730",2018,6,73130000,10,586,"SP",7,917500,3314,3314,6816
"731",2018,6,73259910,10,199,"ND",1,817800,0,0,3
"732",2018,7,87081000,11,63,"SP",1,817800,4712,10535,144576
"733",2018,8,85111000,11,239,"SP",1,817800,60,9,913
"734",2018,1,2023000,10,386,"MS",1,927700,221738,221738,1425565
"735",2018,1,17049020,10,40,"SP",1,817800,12144,12144,27334
"736",2018,12,85322200,11,780,"RJ",4,717700,50,3,984
"737",2018,10,68029390,10,249,"ES",1,717600,17610806,17562447,9876249
"738",2018,3,20089790,10,573,"SP",4,817600,7140,7140,47589
"739",2018,4,27101932,10,365,"RJ",1,717800,15520,15520,16981
"740",2018,10,85161000,11,158,"SP",4,817600,2536,992,22080
"741",2018,12,84212300,11,493,"SP",4,817600,166,154,1380
"742",2018,11,73182100,10,845,"SP",7,1017701,7,7,272
"743",2018,12,84099117,11,97,"SP",7,147600,54,4,396
"744",2018,6,87082992,11,97,"SP",7,147600,35,16,941
"745",2018,7,84136011,11,586,"SP",7,917500,127,1225,22080
"746",2018,1,84811000,11,63,"MG",7,1017500,48,0,258
"747",2018,1,73269090,10,63,"RS",7,1017503,246,246,7312
"748",2018,4,34052000,10,97,"RO",9,250151,9,9,7
"749",2018,11,90318099,11,756,"SP",4,817600,20,10,2600
"750",2018,10,85361000,11,756,"SC",4,817700,18,12,226
"751",2018,12,48132000,10,169,"RJ",0,817800,3128,3128,7046
"752",2018,3,73063000,10,63,"SP",7,1017500,39477,39477,62093
"753",2018,2,71031000,10,351,"MG",4,817600,2167,2167,73554
"754",2018,2,85122023,11,589,"SP",4,817700,56,124,2273
"755",2018,1,30023070,10,149,"SP",4,817600,2623,2623,8788
"756",2018,1,4061090,10,249,"SP",4,817600,6987,6987,44807
"757",2018,4,84389000,10,249,"SP",4,817600,0,0,8
"758",2018,9,2023000,10,63,"SP",1,817800,431333,431333,1096424
"759",2018,1,85176259,11,589,"SC",4,817600,1,0,133
"760",2018,1,52092900,10,586,"RN",7,917500,1734,1734,11383
"761",2018,4,85129000,10,158,"SP",4,817700,46,46,1671
"762",2018,9,2062990,10,351,"GO",1,817800,761728,761728,2363512
"763",2018,10,94035000,11,40,"SP",4,817600,6,123,452
"764",2018,1,84099112,11,845,"SP",7,1017900,1,13,88
"765",2018,2,84082020,11,199,"GO",1,817800,2,4,10052
"766",2018,4,85364100,11,249,"RS",1,817800,10,2,1077
"767",2018,4,73182200,10,249,"SP",1,817800,497,497,6391
"768",2018,3,2023000,10,351,"MT",1,927700,1053927,1053927,3933558
"769",2018,3,84831019,11,97,"RS",9,250151,10,7,1108
"770",2018,10,87084090,11,589,"SP",0,817800,5424,2045,127017
"771",2018,12,44032100,16,190,"RS",1,1017700,281,273480,23180
"772",2018,11,76042920,10,586,"RS",7,917500,2167,2175,14607
"773",2018,8,73182900,10,528,"SP",4,817600,60,60,119
"774",2018,10,39173290,10,160,"SP",4,817600,29,29,939
"775",2018,11,48115923,10,240,"PR",1,917800,46963,46963,137707
"776",2018,8,27101932,10,589,"SP",1,817800,39682,39682,82132
"777",2018,9,61062000,11,589,"SP",4,817600,28,4,599
"778",2018,9,24012040,10,232,"RS",1,1017700,8820,8820,39249
"779",2018,11,52010020,21,81,"BA",1,817800,3662,3662293,6390900
"780",2018,8,76090000,10,249,"SP",1,817800,5,5,10317
"781",2018,5,73181600,10,169,"SP",4,817700,74,76,1685
